"LIBNAME","Period_ID","POPU_LSA","b1_visits_per_cap","b2_physmatcir_per_cap","b3_elmatcir_per_cap","b4_physmat_turnover_NOT_per_cap","b5_elmat_turnover_NOT_per_cap","b6_internet_term_per_cap","b7_wifi_per_cap","b8_attend_per_cap","b9_loc_op_exp_per_cap","b10_pct_budget_coll_NOT_per_cap","b11_FTE_per_cap","b12_n_program_per_cap","b1_act_n","b2_act_n","b3_act_n","b4_act_n","b5_act_n","b6_act_n","b7_act_n","b8_act_n","b9_act_n","b10_act_n","b11_act_n","b12_act_n","b1_act_viz","b2_act_viz","b3_act_viz","b4_act_viz","b5_act_viz","b6_act_viz","b7_act_viz","b8_act_viz","b9_act_viz","b10_act_viz","b11_act_viz","b12_act_viz","b1_visits_pc_viz","b2_physmatcir_pc_viz","b3_elmatcir_pc_viz","b4_physmat_turnover_NOT_pc_viz","b5_elmat_turnover_NOT_pc_viz","b6_internet_term_pc_viz","b7_wifi_pc_viz","b8_attend_pc_viz","b9_loc_op_exp_pc_viz","b10_pct_budget_coll_NOT_pc_viz","b11_FTE_pc_viz","b12_n_program_pc_viz","b1_pctl","b2_pctl","b3_pctl","b4_pctl","b5_pctl","b6_pctl","b7_pctl","b8_pctl","b9_pctl","b10_pctl","b11_pctl","b12_pctl"
"Cedar City Public Library",2024," 39,942",5.54814480997446,5.04376345701267,4.09726603575184,2.1326656997978,Inf,0.484627710179761,0.45969155275149,0.221546242050974,20.3372139602424,11.0716253899626,0.000276651144159031,0.00848730659456211,221604,201458,163653,2.13,Inf,19357,18361,8849,812309,11.07,11.05,339,"221,604","201,458","163,653","2.13","Inf","19,357","18,361","8,849","$812,309","11.07%","11.05","339","5.55","5.04","4.1","2.13","Inf","0.48","0.46","0.22","$20.34","11.07%","0.000277","0.0085",0.758620689655172,0.344827586206897,0.706896551724138,0.53448275862069,0.0714285714285714,0.789473684210526,0.387755102040816,0.0689655172413793,0.120689655172414,0.568965517241379,0.137931034482759,0.120689655172414
"Cedar City Public Library",2025," 40,885",5.68330683624801,4.8329216093922,4.52801761037055,2.05207186623741,Inf,0.492112021523786,0.480127186009539,0.19549957197016,19.9046838693898,10.7651822721922,0.000272226978109331,0.00665280665280665,232362,197594,185128,2.05,Inf,20120,19630,7993,813803,10.77,11.13,272,"232,362","197,594","185,128","2.05","Inf","20,120","19,630","7,993","$813,803","10.77%","11.13","272","5.68","4.83","4.53","2.05","Inf","0.49","0.48","0.2","$19.9","10.77%","0.000272","0.0067",0.758620689655172,0.322033898305085,0.728813559322034,0.508474576271186,0,0.813559322033898,0.4,0.0677966101694915,0.135593220338983,0.559322033898305,0.152542372881356,0.0847457627118644
"Davis County Library",2016,"329,692",4.2002171723912,7.54354670419664,0.818952234206471,3.29080682124919,4090.93939393939,1.19700205039855,2.21351746478531,0.170140616090169,23.8814893900974,12.7004533194979,0.000254540601531126,0.00468922509493709,1384778,2487047,270002,3.29,4090.94,394642,729779,56094,7873536,12.7,83.92,1546,"1,384,778","2,487,047","270,002","3.29","4,090.94","394,642","729,779","56,094","$7,873,536","12.7%","83.92","1,546","4.2","7.54","0.82","3.29","4,090.94","1.2","2.21","0.17","$23.88","12.7%","0.000255","0.0047",0.181818181818182,0.267857142857143,0.714285714285714,0.660714285714286,0.964285714285714,0.685185185185185,0.921052631578947,0,0.410714285714286,0.464285714285714,0.0535714285714286,0
"Davis County Library",2017,"342,281",3.94728600185228,7.02111423070518,0.873454851423246,3.42006475255275,4332.85507246377,1.13176016197218,NA,0.176740748098784,25.1823969194901,11.268717614832,0.000246172004873189,0.00451091354764068,1351081,2403194,298967,3.42,4332.86,387380,NA,60495,8619456,11.27,84.26,1544,"1,351,081","2,403,194","298,967","3.42","4,332.86","387,380","NA","60,495","$8,619,456","11.27%","84.26","1,544","3.95","7.02","0.87","3.42","4,332.86","1.13","NA","0.18","$25.18","11.27%","0.000246","0.0045",0.178571428571429,0.362068965517241,0.413793103448276,0.741379310344828,0.96551724137931,0.714285714285714,NA,0.0344827586206897,0.413793103448276,0.362068965517241,0.0344827586206897,0.0172413793103448
"Davis County Library",2018,"347,637",4.96704320886442,8.87533547924991,1.05875093847893,4.54962287938776,5334.21739130435,0.873718850410054,NA,0.178171483472703,22.4689920808199,10.2194293237126,0.000241631356846366,0.00415663465051188,1726728,3085395,368061,4.55,5334.22,303737,NA,61939,7811053,10.22,84,1445,"1,726,728","3,085,395","368,061","4.55","5,334.22","303,737","NA","61,939","$7,811,053","10.22%","84","1,445","4.97","8.88","1.06","4.55","5,334.22","0.87","NA","0.18","$22.47","10.22%","0.000242","0.0042",0.490909090909091,0.620689655172414,0.362068965517241,0.879310344827586,0.96551724137931,0.578947368421053,NA,0.0175438596491228,0.362068965517241,0.298245614035088,0.0344827586206897,0
"Davis County Library",2019,"351,713",4.89928151646371,8.57524174540037,1.22331844429976,4.5645947062625,6235.60869565217,0.611069252487113,NA,0.188156252398973,30.2630241134107,7.35209581936055,0.000233144637815492,0.00452073139178819,1723141,3016024,430257,4.56,6235.61,214921,NA,66177,10643899,7.35,82,1590,"1,723,141","3,016,024","430,257","4.56","6,235.61","214,921","NA","66,177","$10,643,899","7.35%","82","1,590","4.9","8.58","1.22","4.56","6,235.61","0.61","NA","0.19","$30.26","7.35%","0.000233","0.0045",0.509433962264151,0.526315789473684,0.258620689655172,0.859649122807018,0.96551724137931,0.456140350877193,NA,0.0172413793103448,0.508771929824561,0.0350877192982456,0.0517241379310345,0.0172413793103448
"Davis County Library",2020,"355,481",3.95914268273129,6.51844121064136,0.0754977059252112,3.54821875646002,400.567164179104,0.179351357737826,NA,0.0315206719909081,23.4595126040492,9.81945532083743,0.000236299549061694,0.00102959089234024,1407400,2317182,26838,3.55,400.57,63756,NA,11205,8339411,9.82,84,366,"1,407,400","2,317,182","26,838","3.55","400.57","63,756","NA","11,205","$8,339,411","9.82%","84","366","3.96","6.52","0.08","3.55","400.57","0.18","NA","0.03","$23.46","9.82%","0.000236","0.001",0.607142857142857,0.603448275862069,0.0344827586206897,0.844827586206897,0.551724137931034,0.241379310344828,NA,0,0.327586206896552,0.310344827586207,0.0344827586206897,0
"Davis County Library",2021,"362,679",4.34984655852696,7.35292365976525,1.34676945728868,4.18004395177218,7183.01470588235,0.188908097794468,NA,0.065258810132376,22.4772595049617,10.1688450779827,0.000231609770623609,0.00121870855494804,1577598,2666751,488445,4.18,7183.01,68513,NA,23668,8152030,10.17,84,442,"1,577,598","2,666,751","488,445","4.18","7,183.01","68,513","NA","23,668","$8,152,030","10.17%","84","442","4.35","7.35","1.35","4.18","7,183.01","0.19","NA","0.07","$22.48","10.17%","0.000232","0.0012",0.842105263157895,0.586206896551724,0.137931034482759,0.879310344827586,0.931034482758621,0.5,NA,0.206896551724138,0.293103448275862,0.379310344827586,0.0344827586206897,0.120689655172414
"Davis County Library",2022,"367,285",1.8791837401473,7.0762677484787,1.91400138856746,4.31832750413306,10984.125,0.301626802074683,NA,0.154596566698885,23.4583470601849,10.2405751788362,0.000231427910205971,0.00364567025606818,690196,2599007,702984,4.32,10984.12,110783,NA,56781,8615899,10.24,85,1339,"690,196","2,599,007","702,984","4.32","10,984.12","110,783","NA","56,781","$8,615,899","10.24%","85","1,339","1.88","7.08","1.91","4.32","10,984.12","0.3","NA","0.15","$23.46","10.24%","0.000231","0.0036",0.105263157894737,0.551724137931034,0.275862068965517,0.844827586206897,0.982758620689655,0.551724137931034,NA,0.120689655172414,0.293103448275862,0.362068965517241,0.0344827586206897,0.0689655172413793
"Davis County Library",2023,"369,948",1.86189680711884,7.18275811735703,2.61141836149945,4.67054700256795,15582.0806451613,0.23954717960362,NA,0.214995080389676,23.6372084725421,9.58414797976226,0.000229762020608302,0.00485743942391904,688805,2657247,966089,4.67,15582.08,88620,NA,79537,8744538,9.58,85,1797,"688,805","2,657,247","966,089","4.67","15,582.08","88,620","NA","79,537","$8,744,538","9.58%","85","1,797","1.86","7.18","2.61","4.67","15,582.08","0.24","NA","0.21","$23.64","9.58%","0.00023","0.0049",0.0862068965517241,0.5,0.379310344827586,0.896551724137931,0.982758620689655,0.431034482758621,NA,0.0535714285714286,0.275862068965517,0.344827586206897,0.0344827586206897,0.0517241379310345
"Davis County Library",2024,"373,207",1.90053509178552,7.00949339106716,3.22654719766778,4.77426560766221,Inf,0.21338828049849,1.37394529041524,0.212316489240556,23.3840844357153,10.3772078050506,0.000227755642311103,0.00573408322995013,709293,2615992,1204170,4.77,Inf,79638,512766,79238,8727104,10.38,85,2140,"709,293","2,615,992","1,204,170","4.77","Inf","79,638","512,766","79,238","$8,727,104","10.38%","85","2,140","1.9","7.01","3.23","4.77","Inf","0.21","1.37","0.21","$23.38","10.38%","0.000228","0.0057",0.103448275862069,0.5,0.431034482758621,0.879310344827586,0.0714285714285714,0.368421052631579,0.653061224489796,0.0517241379310345,0.206896551724138,0.53448275862069,0.0344827586206897,0.0344827586206897
"Davis County Library",2025,"378,470",2.00136866858668,6.67248394852961,3.65436362195154,4.76786863951576,Inf,0.219362168732,1.82340476127566,0.247464792453827,22.9800406901472,11.4276652930853,0.000224588474647925,0.00667424102306656,757458,2525335,1383067,4.77,Inf,83022,690104,93658,8697256,11.43,85,2526,"757,458","2,525,335","1,383,067","4.77","Inf","83,022","690,104","93,658","$8,697,256","11.43%","85","2,526","2","6.67","3.65","4.77","Inf","0.22","1.82","0.25","$22.98","11.43%","0.000225","0.0067",0.103448275862069,0.491525423728814,0.474576271186441,0.898305084745763,0,0.423728813559322,0.72,0.135593220338983,0.169491525423729,0.627118644067797,0.101694915254237,0.101694915254237
"Delta City Library",2016,"  3,482",5.68466398621482,11.1134405514072,0.996840896036761,1.03327013964914,64.2777777777778,0.726306720275704,0.0654796094198736,0.676335439402642,47.7578977599081,13.6176119920963,0.000769672601952901,0.0189546237794371,19794,38697,3471,1.03,64.28,2529,228,2355,166293,13.62,2.68,66,"19,794","38,697","3,471","1.03","64.28","2,529","228","2,355","$166,293","13.62%","2.68","66","5.68","11.11","1","1.03","64.28","0.73","0.07","0.68","$47.76","13.62%","0.00077","0.019",0.472727272727273,0.642857142857143,0.857142857142857,0.125,0.357142857142857,0.407407407407407,0.0263157894736842,0.607142857142857,0.875,0.535714285714286,0.803571428571429,0.517857142857143
"Delta City Library",2017,"  3,509",5.45996010259333,8.72128811627244,1.44628099173554,0.820367788977053,90.625,0.726417782844115,0.0903391279566828,0.857509261897977,42.7740096893702,18.6724190130185,0.000763750356226845,0.0222285551439156,19159,30603,5075,0.82,90.62,2549,317,3009,150094,18.67,2.68,78,"19,159","30,603","5,075","0.82","90.62","2,549","317","3,009","$150,094","18.67%","2.68","78","5.46","8.72","1.45","0.82","90.62","0.73","0.09","0.86","$42.77","18.67%","0.000764","0.0222",0.517857142857143,0.5,0.862068965517241,0.0689655172413793,0.362068965517241,0.482142857142857,0.125,0.741379310344828,0.896551724137931,0.827586206896552,0.827586206896552,0.448275862068966
"Delta City Library",2018,"  3,546",5.11731528482798,8.48815566835871,1.6844331641286,0.946658279603711,106.660714285714,0.586294416243655,0.0626057529610829,0.813028764805415,43.799774393683,19.0935618555512,0.000755781161872532,0.0262267343485618,18146,30099,5973,0.95,106.66,2079,222,2883,155314,19.09,2.68,93,"18,146","30,099","5,973","0.95","106.66","2,079","222","2,883","$155,314","19.09%","2.68","93","5.12","8.49","1.68","0.95","106.66","0.59","0.06","0.81","$43.8","19.09%","0.000756","0.0262",0.545454545454545,0.53448275862069,0.827586206896552,0.189655172413793,0.293103448275862,0.403508771929825,0.105263157894737,0.684210526315789,0.896551724137931,0.912280701754386,0.862068965517241,0.578947368421053
"Delta City Library",2019,"  3,554",5.30894766460326,9.33736634777715,2.48761958356781,0.875755416567704,155.105263157895,0.53404614518852,0.117895329206528,0.860720315137873,39.7692740574001,19.0350184462701,0.000731570061902082,0.032076533483399,18868,33185,8841,0.88,155.11,1898,419,3059,141340,19.04,2.6,114,"18,868","33,185","8,841","0.88","155.11","1,898","419","3,059","$141,340","19.04%","2.6","114","5.31","9.34","2.49","0.88","155.11","0.53","0.12","0.86","$39.77","19.04%","0.000732","0.0321",0.566037735849057,0.614035087719298,0.862068965517241,0.12280701754386,0.344827586206897,0.333333333333333,0.142857142857143,0.672413793103448,0.807017543859649,0.859649122807018,0.844827586206897,0.655172413793103
"Delta City Library",2020,"  3,602",4.38728484175458,8.89311493614658,3.13214880621877,0.851579115270098,205.127272727273,0.359244863964464,0.101610216546363,1.11687951138257,42.4550249861188,19.2716824147125,0.000721821210438645,0.0280399777901166,15803,32033,11282,0.85,205.13,1294,366,4023,152923,19.27,2.6,101,"15,803","32,033","11,282","0.85","205.13","1,294","366","4,023","$152,923","19.27%","2.6","101","4.39","8.89","3.13","0.85","205.13","0.36","0.1","1.12","$42.46","19.27%","0.000722","0.028",0.785714285714286,0.810344827586207,0.896551724137931,0.189655172413793,0.379310344827586,0.517241379310345,0.155555555555556,0.896551724137931,0.844827586206897,0.862068965517241,0.844827586206897,0.672413793103448
"Delta City Library",2021,"  3,622",2.868028713418,7.92241855328548,3.61430149088901,0.726510874243613,233.767857142857,0.165654334621756,0.138045278851463,0,45.5977360574268,30.6536579648999,0.00082827167310878,0,10388,28695,13091,0.73,233.77,600,500,0,165155,30.65,3,0,"10,388","28,695","13,091","0.73","233.77","600","500","0","$165,155","30.65%","3","0","2.87","7.92","3.61","0.73","233.77","0.17","0.14","0","$45.6","30.65%","0.000828","0",0.526315789473684,0.689655172413793,0.844827586206897,0.155172413793103,0.327586206896552,0.431034482758621,0.181818181818182,0,0.879310344827586,1,0.844827586206897,0
"Delta City Library",2022,"  3,662",3.95330420535227,12.9552157291098,4.04341889677772,1.20481499352414,264.410714285714,0.281267067176406,0.206990715456035,0.588749317312944,51.5491534680502,35.1859558268214,0.000819224467504096,0.0385035499726925,14477,47442,14807,1.2,264.41,1030,758,2156,188773,35.19,3,141,"14,477","47,442","14,807","1.2","264.41","1,030","758","2,156","$188,773","35.19%","3","141","3.95","12.96","4.04","1.2","264.41","0.28","0.21","0.59","$51.55","35.19%","0.000819","0.0385",0.684210526315789,0.913793103448276,0.896551724137931,0.327586206896552,0.327586206896552,0.517241379310345,0.217391304347826,0.724137931034483,0.913793103448276,0.982758620689655,0.793103448275862,0.810344827586207
"Delta City Library",2023,"  3,622",4.67117614577581,14.5654334621756,4.43787962451684,1.31498791096488,287.035714285714,0.318608503589177,0.326062948647156,1.08089453340696,50.291827719492,27.0160111807249,0.00082827167310878,0.0571507454445058,16919,52756,16074,1.31,287.04,1154,1181,3915,182157,27.02,3,207,"16,919","52,756","16,074","1.31","287.04","1,154","1,181","3,915","$182,157","27.02%","3","207","4.67","14.57","4.44","1.31","287.04","0.32","0.33","1.08","$50.29","27.02%","0.000828","0.0572",0.655172413793103,0.982758620689655,0.896551724137931,0.310344827586207,0.275862068965517,0.568965517241379,0.333333333333333,0.839285714285714,0.896551724137931,0.96551724137931,0.810344827586207,0.827586206896552
"Delta City Library",2024,"  3,728",5.0568669527897,16.1274141630901,5.31625536480687,1.45615054857226,Inf,0.376877682403434,0.232296137339056,1.10059012875536,58.3631974248927,33.2622219836936,0.000804721030042918,0.0560622317596567,18852,60123,19819,1.46,Inf,1405,866,4103,217578,33.26,3,209,"18,852","60,123","19,819","1.46","Inf","1,405","866","4,103","$217,578","33.26%","3","209","5.06","16.13","5.32","1.46","Inf","0.38","0.23","1.1","$58.36","33.26%","0.000805","0.0561",0.706896551724138,1,0.827586206896552,0.362068965517241,0.0714285714285714,0.631578947368421,0.183673469387755,0.793103448275862,0.913793103448276,1,0.844827586206897,0.793103448275862
"Delta City Library",2025,"  3,730",5.36702412868633,14.9206434316354,5.54396782841823,1.39946690806679,Inf,0.712332439678284,0.418230563002681,1.04584450402145,58.0946380697051,19.5625738532603,0.000804289544235925,0.0522788203753351,20019,55654,20679,1.4,Inf,2657,1560,3901,216693,19.56,3,195,"20,019","55,654","20,679","1.4","Inf","2,657","1,560","3,901","$216,693","19.56%","3","195","5.37","14.92","5.54","1.4","Inf","0.71","0.42","1.05","$58.09","19.56%","0.000804","0.0523",0.724137931034483,0.949152542372881,0.88135593220339,0.372881355932203,0,0.864406779661017,0.34,0.745762711864407,0.898305084745763,0.915254237288136,0.830508474576271,0.813559322033898
"Duchesne County Library System",2016," 20,380",3.87880274779195,5.56629048086359,0.248086359175662,1.22363765802304,95.3962264150943,0.678115799803729,0.222031403336605,0.256967615309127,28.2019136408243,17.8738399096552,0.000440137389597645,0.012414131501472,79050,113441,5056,1.22,95.4,13820,4525,5237,574755,17.87,8.97,253,"79,050","113,441","5,056","1.22","95.4","13,820","4,525","5,237","$574,755","17.87%","8.97","253","3.88","5.57","0.25","1.22","95.4","0.68","0.22","0.26","$28.2","17.87%","0.00044","0.0124",0.145454545454545,0.107142857142857,0.0535714285714286,0.25,0.446428571428571,0.333333333333333,0.394736842105263,0.0892857142857143,0.446428571428571,0.803571428571429,0.410714285714286,0.267857142857143
"Duchesne County Library System",2017," 20,337",4.23474455426071,5.25121699365688,0.359738407828097,1.23984443025483,133.018181818182,0.568372916359345,1.5122191080297,0.348822343511826,29.7094950090967,17.4680394261735,0.000489256035796823,0.0117028076904165,86122,106794,7316,1.24,133.02,11559,30754,7094,604202,17.47,9.95,238,"86,122","106,794","7,316","1.24","133.02","11,559","30,754","7,094","$604,202","17.47%","9.95","238","4.23","5.25","0.36","1.24","133.02","0.57","1.51","0.35","$29.71","17.47%","0.000489","0.0117",0.25,0.103448275862069,0.0689655172413793,0.258620689655172,0.448275862068966,0.339285714285714,0.825,0.189655172413793,0.5,0.810344827586207,0.53448275862069,0.172413793103448
"Duchesne County Library System",2018," 20,026",4.52446819135124,5.76825127334465,0.59552581643863,1.37662074554295,216.836363636364,0.524817736941975,1.46689303904924,0.347498252272046,37.838410066913,18.8598440414856,0.000594227504244482,0.0117347448317188,90607,115515,11926,1.38,216.84,10510,29376,6959,757752,18.86,11.9,235,"90,607","115,515","11,926","1.38","216.84","10,510","29,376","6,959","$757,752","18.86%","11.9","235","4.52","5.77","0.6","1.38","216.84","0.52","1.47","0.35","$37.84","18.86%","0.000594","0.0117",0.4,0.241379310344828,0.0862068965517241,0.327586206896552,0.482758620689655,0.298245614035088,0.789473684210526,0.12280701754386,0.793103448275862,0.894736842105263,0.672413793103448,0.210526315789474
